date,CRB指数,VIX恐慌指数,上证指数,标普高盛商品指数GSCI,波罗的海干散货运价指数,标普500,英国EPU,OVX原油ETF波动率指数,南华综合指数,原油期货交易量,原油期货持仓量,关注指数,中国沿海散货运价指数,中国EPU,俄罗斯EPU,加拿大EPU,中国原油进口金额,日本EPU,美国EPU,全球EPU,open,high,low,settle_price,Bias,CDP,DMA,AR,BR,pctChg,night,RV_V,RV,原油期货收盘价
2019-05-15,180.66,16.44,2938.68,439.6287,1032.0,2851.0,183.54,29.26,1451.87,249,33672,0.2371453847212923,1114.687622070312,380.7020263671875,267.6950073242188,277.1690673828125,1378.52294921875,130.3604125976562,169.4237670898438,195.1010589599609,500.8,503.4,498.2,500.9,0.0166842575302428,498.75,5.339999999999975,3.846153846152501,92.59259259259298,0.926858754785398,4.5,180233.9053419195,0.1366303948622485,500.9
2019-05-16,182.32,15.29,2955.71,445.1459,1032.0,2876.3,178.72,29.42,1468.9,266284,31598,0.2287573941748681,1117.258666992188,380.2616577148438,267.6243591308594,278.5355529785156,1380.831787109375,130.3302154541016,169.4210205078125,195.1016082763672,499.9,510.0,499.1,504.6,0.0178040350454143,500.85,7.930000000000064,825.0000000000498,47.29729729729744,1.117987622279903,-1.0,165886.3362824075,0.1124412825643878,506.5
2019-05-17,180.99,15.96,2882.3,443.0012,1040.0,2859.5,132.61,29.44,1474.8,258828,27884,0.1822420179585626,1123.43408203125,379.8321533203125,267.5237426757812,279.8479919433594,1382.286865234375,130.2884674072266,169.3238220214844,195.1019744873047,510.4,515.0,507.2,511.7,0.0189054726368159,505.525,10.36000000000001,50.00000000000089,62.49999999999986,1.085883514313912,3.899999999999977,143669.7304939353,0.1109212226753354,512.0
2019-05-20,181.7,16.31,2870.6,443.4897,1041.0,2840.2,176.14,27.63,1477.17,222208,24694,0.2204963052461139,1127.49169921875,379.4739074707031,267.4389343261719,280.9871520996094,1383.191650390625,130.2476501464844,169.20068359375,195.1019744873047,513.8,521.5,508.6,513.5,0.0261414714927845,511.55,10.25,128.8461538461564,8.403361344537831,1.66015625,1.799999999999955,137286.3454470254,0.1013774167795904,520.5
2019-05-21,181.97,14.95,2905.97,443.124,1049.0,2864.4,116.83,26.93,1494.37,130408,8864,0.2502136202948556,1129.9873046875,379.21728515625,267.380859375,281.8961486816406,1383.743774414062,130.213623046875,169.0869750976562,195.1019744873047,514.9,515.1,500.0,508.4,-0.000588350656991477,517.775,10.46999999999997,-35.5704697986574,57.29166666666653,-2.09414024975984,-5.60000000000002,111929.7586247733,0.2387131788185858,509.6
2019-05-22,179.54,14.75,2891.7,436.0749,1059.0,2856.3,154.53,28.19,1482.5,224690,38154,0.2974711915543231,1131.362426757812,379.0494689941406,267.3462219238281,282.5688781738281,1384.067016601562,130.1884918212891,168.9968719482422,195.1019744873047,509.0,509.9,501.8,506.6,-0.0116711706419144,508.575,8.990000000000066,-59.7222222222224,179.3103448275872,-0.961538461538469,-0.600000000000022,54088.47086764428,0.2561154324703078,504.7
2019-05-23,176.92,16.92,2852.52,422.6927,1068.0,2822.2,91.32,33.79,1468.54,261802,38786,0.2534008231098042,1132.021118164062,378.9485473632812,267.3282775878906,283.0293884277344,1384.246337890625,130.1709442138672,168.9326782226562,195.1019744873047,502.4,506.3,491.8,498.5,-0.0294511378848728,505.275,5.160000000000025,-88.6792452830189,1108.333333333345,-2.31820883693283,-2.30000000000001,53168.99142545403,0.2898112966235355,493.0
2019-05-24,178.63,15.85,2852.99,427.1274,1066.0,2826.1,176.48,33.19,1472.23,414570,35930,0.2308225763217229,1139.867431640625,378.8946228027344,267.3206176757812,283.31640625,1384.338745117188,130.1594848632812,168.8909454345703,195.1019744873047,484.5,485.0,463.6,472.4,-0.0551133863936328,496.025,-1.21999999999997,-57.4162679425838,140.4494382022476,-4.15821501014198,-8.5,103603.9386259036,0.3438880321421953,472.5
2019-05-27,179.445,16.675,2892.38,429.5645500000001,1074.0,2814.25,204.05,33.775,1474.0,330574,32662,0.2264244850578637,1145.29345703125,378.8703002929688,267.318603515625,283.4724426269531,1384.3818359375,130.1524505615234,168.8662261962891,195.1019744873047,474.0,477.9,464.9,470.7,-0.0412329046744233,473.4,-8.67000000000001,-47.2527472527472,170.8333333333327,-0.5925925925926,1.5,107409.0458909305,0.2274633349571678,469.7
2019-05-28,180.26,17.5,2909.91,432.0017,1082.0,2802.4,138.94,34.36,1477.63,235302,32918,0.2632668136983429,1148.758422851562,378.8625793457031,267.319091796875,283.5369262695312,1384.398681640625,130.1483764648438,168.8532104492188,195.1019744873047,472.3,481.1,469.5,475.1,-0.0133647798742139,470.55,-13.2699999999999,164.2857142857124,56.75675675675754,1.532893336172014,2.600000000000023,79307.86486093295,0.3399529876453353,476.9
2019-05-29,180.34,17.9,2914.7,429.5072,1107.0,2783.0,109.48,36.43,1479.57,264712,33670,0.2524567869486241,1150.887939453125,378.86279296875,267.3204345703125,283.54296875,1384.403564453125,130.1460876464844,168.8475036621094,195.1019744873047,477.0,479.4,473.0,475.7,-0.00708328094220209,476.1,-16.7399999999999,-79.9999999999997,699.9999999999858,-0.650031453134825,0.1000000000000227,72355.93860907345,0.3427686126363612,473.8
2019-05-30,178.76,17.3,2905.81,421.8808,1097.0,2788.9,55.91,39.62,1467.87,326984,32384,0.2214910661397295,1152.118530273438,378.8658752441406,267.3218078613281,283.51611328125,1384.403198242188,130.1448211669922,168.8459320068359,195.1019744873047,465.2,477.0,460.7,471.6,0.0048543689320388,475.0,-17.0799999999999,242.222222222223,5.844155844155684,0.4854368932038833,-8.60000000000002,69244.80331981603,0.3453584027410305,476.1
2019-05-31,175.36,18.71,2898.7,407.7638,1096.0,2752.1,118.86,46.91,1454.27,379962,33298,0.184608623392897,1132.500244140625,378.8691711425781,267.3228149414062,283.4744873046875,1378.216430664062,130.1440734863281,168.8463592529297,195.1019744873047,472.6,474.2,447.4,462.0,-0.0450900093848647,472.475,-15.61,-98.8095238095237,8833.333333333,-5.96513337534132,-3.5,57458.98774952449,0.4718621763768282,447.7
2019-06-03,174.72,18.86,2890.08,405.2581,1103.0,2744.4,78.05,46.78,1432.28,309890,32942,0.2193817631653047,1118.780883789062,468.1622009277344,291.7576904296875,322.6632690429688,1373.113647460938,132.6015930175781,183.9283294677734,195.1019744873047,443.9,445.8,429.6,439.0,-0.0677487956251898,454.25,-14.54,-100.0,0.0,-4.04288586106766,-3.80000000000001,56111.85135067284,0.513816159843295,429.6
2019-06-04,175.49,16.97,2862.28,406.9559,1122.0,2803.3,102.9,43.46,1439.53,351034,34888,0.2761228753597242,1109.863891601562,515.30078125,306.7066345214844,348.1649780273438,1369.126342773438,135.0428009033203,195.2291259765625,195.1019744873047,438.0,439.0,418.4,427.2,-0.0609859092323419,433.65,-16.71,-79.0816326530611,402.4390243902417,-1.65270018621974,8.399999999999977,43456.83074960719,0.4271207692041175,422.5
2019-06-05,172.34,16.09,2861.42,398.5649,1141.0,2826.2,289.39,45.19,1438.69,373720,35354,0.2149635844427868,1104.338623046875,540.2244262695312,314.9316711425781,365.1835021972656,1366.125366210938,137.4249114990234,203.5266723632812,195.1019744873047,421.0,430.4,419.3,425.2,-0.0344858921350356,425.6,-18.5,235.2941176470604,94.73684210526297,0.591715976331364,-1.5,29940.90736768017,0.4668117074786245,425.0
2019-06-06,173.87,15.93,2827.8,402.9258,1138.0,2843.5,200.83,40.66,1429.12,426258,33388,0.1749379931671992,1101.194946289062,554.6130981445312,319.6196594238281,373.4720153808594,1364.004150390625,139.0236663818359,208.9152069091797,195.1019744873047,423.8,426.4,409.7,417.6,-0.0280242877160205,424.925,-22.8,-53.9007092198582,156.9230769230767,-2.07058823529412,-1.19999999999998,42527.25703828081,0.406293927114952,416.2
2019-06-10,174.07,15.94,2852.13,405.6652,1125.0,2886.7,315.14,39.12,1437.5,88062,32728,0.2587289785928474,1099.615356445312,559.2357788085938,321.935302734375,376.5863342285156,1362.556274414062,139.9444274902344,212.0873870849609,195.1019744873047,434.7,437.5,430.3,434.2,0.0215685353131901,417.125,-21.61,2.272727272727801,59.99999999999974,4.469005285920247,18.5,130878.01897645,0.5140208200951508,434.8
2019-06-11,174.87,15.99,2925.72,407.3474,1105.0,2885.7,195.34,38.69,1458.17,355748,32934,0.2286421849760265,1098.986450195312,559.1253051757812,322.91162109375,376.9059753417969,1361.598266601562,140.5190124511719,213.8032836914062,195.1019744873047,433.9,436.6,425.5,430.3,0.0119746419347265,434.35,-17.46,-34.5238095238093,101.8181818181822,-0.87396504139835,-0.900000000000034,132483.4924917063,0.4152262382122981,431.0
2019-06-12,173.24,15.91,2909.38,399.7832,1080.0,2879.8,221.49,43.06,1442.14,309622,32692,0.2216296786577626,1098.880004882812,556.9078369140625,323.2565002441406,375.7405700683594,1360.970947265625,140.861328125,214.6075744628906,195.1019744873047,432.0,433.8,419.1,427.3,-0.00704225352112676,431.025,-11.9699999999999,-69.7674418604652,276.9230769230788,-1.85614849187935,1.0,131266.2690640669,0.4208883982231095,423.0
2019-06-13,174.42,15.82,2910.74,405.012,1062.0,2891.6,193.06,41.56,1458.67,412346,31752,0.2553106291368603,1099.019775390625,554.183349609375,323.2785949707031,373.6537170410156,1360.579711914062,141.0229339599609,214.8861846923828,195.1019744873047,419.0,435.9,413.1,422.0,0.0027195573685935,424.725,-6.81999999999993,147.4576271186444,56.16438356164389,1.111111111111107,-4.0,136918.5154140959,0.426800601048398,427.7
2019-06-14,174.81,15.28,2881.97,406.9602,1085.0,2887.0,211.35,42.89,1451.85,342788,29220,0.216470717715198,1077.873657226562,551.762451171875,323.1838684082031,371.4051818847656,1360.343383789062,141.0797729492188,214.8891143798828,195.1019744873047,431.8,433.9,420.5,426.3,-0.00639529455699736,426.1,0.1199999999999477,-53.9823008849559,157.6923076923078,-0.467617488894089,4.100000000000023,125055.887127316,0.3873627862600653,425.7
2019-06-17,174.42,15.35,2887.62,404.5644,1093.0,2889.7,184.84,46.15,1442.74,263798,23762,0.2389365364520934,1062.306396484375,549.81494140625,323.0794372558594,369.1815185546875,1360.204711914062,141.0819091796875,214.7692108154297,195.1019744873047,426.2,431.7,424.3,427.4,-0.00159370019686873,426.45,0.5299999999999727,-10.5263157894732,335.2941176470604,0.0704721634954275,0.5,55158.85788157695,0.1755262032858917,426.0
2019-06-18,176.1,15.15,2890.16,410.4092,1135.0,2917.8,193.68,43.43,1442.53,103180,7768,0.2067366316193853,1052.220336914062,548.4193725585938,323.0024719238281,367.3157348632812,1360.126098632812,141.0602111816406,214.6145629882812,195.1019744873047,425.0,426.2,406.0,420.4,-0.033167495854063,427.0,-1.89999999999997,-88.9473684210525,861.904761904751,-4.20187793427229,-1.0,115824.9405318216,0.3312977614828656,408.1
2019-06-19,175.43,14.33,2917.8,408.493,1179.0,2926.5,138.06,40.79,1453.83,396952,47896,0.2490287478044422,1046.197021484375,547.5167846679688,322.9511108398438,365.8893127441406,1360.083374023438,141.0320892333984,214.4704742431641,195.1019744873047,416.5,432.1,416.4,425.2,0.0055389859394974,412.1,-1.77000000000009,8299.999999998125,86.90476190476168,4.09213428081352,8.399999999999977,126321.15514513,0.4757192996108067,424.8
2019-06-20,178.63,14.75,2987.12,420.1644,1194.0,2954.2,111.35,41.66,1467.35,472352,50544,0.2107977608992147,1042.871215820312,546.99462890625,322.9212646484375,364.8634033203125,1360.061889648438,141.0035247802734,214.3555755615234,195.1019744873047,422.1,436.5,418.0,425.7,0.0223838307517945,424.525,-1.51000000000004,265.8536585365833,23.33333333333333,1.930320150659126,-2.69999999999998,141186.0469168253,0.4898592506338087,433.0
2019-06-21,178.52,15.4,3001.98,421.1565,1239.0,2950.5,158.56,42.13,1468.86,444474,46746,0.2061584038452843,1035.036987304688,546.7347412109375,322.9063110351562,364.1388244628906,1360.05224609375,140.98388671875,214.2732391357422,195.1019744873047,433.5,445.0,432.3,438.2,0.0310124800600543,430.125,-1.07999999999998,500.0000000000047,76.388888888889,1.501154734411081,0.5,152882.1357948665,0.491580699109725,439.5
2019-06-24,179.99,15.26,3008.15,422.8062,1258.0,2945.3,182.58,41.0,1474.93,325584,46530,0.2188025229941143,1030.275512695312,546.6375122070312,322.9004516601562,363.6130981445312,1360.047607421875,140.9717254638672,214.2193450927734,195.1019744873047,443.1,448.8,440.9,445.1,0.039479795633999,439.075,1.960000000000036,204.5454545454503,17.91044776119374,1.84300341296928,3.600000000000023,147990.6821283016,0.4946024344317468,447.6
2019-06-25,180.88,16.28,2982.07,424.6323,1280.0,2917.4,130.91,40.26,1478.4656,370744,42486,0.178688360134571,1027.65283203125,546.6293334960938,322.8993225097656,363.2677612304688,1360.046508789062,140.9638671875,214.1872253417969,195.1019744873047,446.4,447.3,436.6,441.1,0.0069110714449173,446.225,7.440000000000055,-65.3061224489796,214.705882352943,-1.69794459338695,-1.20000000000004,58299.37227106306,0.3262936610554517,440.0
2019-06-26,182.36,16.21,2976.28,430.8677,1317.0,2913.8,182.46,38.45,1479.29,352010,40604,0.2234157557574362,1026.256591796875,546.6617431640625,322.9002990722656,363.0390625,1360.047241210938,140.9592590332031,214.1701354980469,195.1019744873047,441.4,451.5,440.7,445.0,0.0182336440141165,440.975,9.789999999999964,1242.857142857169,14.8936170212763,2.295454545454545,1.399999999999977,62583.41212493928,0.2584244355855407,450.1
2019-06-27,182.48,15.82,2996.79,430.5479,1340.0,2924.9,128.14,37.84,1483.65,364606,38740,0.1820739907306521,1025.621459960938,546.7061157226562,322.9017944335938,362.8887329101562,1360.048461914062,140.9568176269531,214.1625061035156,195.1019744873047,449.0,455.3,446.4,451.0,0.0064716192530672,448.1,10.75,-42.3076923076928,493.3333333333356,-0.488780271050892,-1.10000000000002,44332.3844926031,0.2702099222518084,447.9
2019-06-28,181.04,15.08,2978.88,425.3581,1354.0,2941.8,200.08,39.46,1485.46,278966,36602,0.1695079503827747,1023.535217285156,546.7479248046875,322.9031982421875,362.7877197265625,1360.049926757812,140.9556884765625,214.1602172851562,195.1019744873047,448.8,452.0,443.1,448.1,-0.00520389394823021,449.375,9.769999999999982,-92.9824561403512,2125.000000000121,-0.982362134405001,0.9000000000000341,37465.88269345854,0.2802762021775076,443.5
2019-07-01,181.14,14.06,3044.9,425.4439,1381.0,2964.3,228.1,35.92,1500.25,307400,35960,0.1544529271102725,1022.242126464844,477.2803955078125,326.2355041503906,359.962158203125,1360.051025390625,144.9662322998047,214.0525360107422,223.7543334960938,446.8,453.4,438.0,447.1,0.0111504187004612,445.525,8.009999999999991,54.54545454545461,13.2352941176467,1.826381059751969,3.300000000000011,39826.91744536597,0.2796743875564485,451.6
2019-07-02,177.84,12.93,3043.94,414.5045,1446.0,2973.0,104.8,37.77,1498.41,369098,35584,0.148698824876679,1021.515380859375,433.7688293457031,328.7376098632812,357.765869140625,1360.052001953125,148.7128295898438,213.9793090820312,238.2304077148438,451.9,452.4,434.2,443.0,-0.00728556742502133,448.65,5.240000000000066,-43.502824858757,81.99999999999989,-1.63861824623561,0.2999999999999545,39460.08367958685,0.2771263081716714,444.2
2019-07-03,180.48,12.57,3015.26,421.0002,1549.0,2995.8,116.97,36.72,1490.59,428314,37454,0.175796178311444,1021.123962402344,399.5712585449219,330.2963256835938,356.1997375488281,1360.052490234375,151.3428802490234,213.9321136474609,246.2469635009766,438.0,442.9,423.6,432.0,-0.034493656598492,443.75,0.4699999999999704,-71.5277777777779,370.731707317076,-3.71454299864926,-6.19999999999998,58247.78601114377,0.3208147060864273,427.7
2019-07-04,180.63,12.925,3005.25,421.6706,1700.0,2993.1,129.1,35.71,1487.44,369456,32044,0.1575796500073967,1020.9404296875,383.9881591796875,331.1840515136719,355.3197326660156,1360.052978515625,153.2518768310547,213.9034729003906,250.4295349121094,429.5,437.4,427.0,431.1,-0.0206607809229089,430.475,-2.76999999999998,35.99999999999909,205.8823529411778,0.6312836100070163,1.800000000000011,58597.88720764594,0.3416495510209626,430.4
2019-07-05,180.78,13.28,3011.06,422.341,1740.0,2990.4,88.75,34.7,1480.91,200982,30448,0.1544026280239057,1003.495727539062,373.1181945800781,331.6358642578125,354.9745483398438,1360.053344726562,154.4955902099609,213.8871917724609,252.0968933105469,433.4,434.3,428.6,431.3,-0.0116651418115278,431.3,-4.31000000000005,-27.0833333333326,62.85714285714253,0.3949814126394058,3.0,86284.36121337398,0.3507608663090581,432.1
2019-07-08,180.68,13.96,2933.36,421.5419,1725.0,2975.9,135.08,34.0,1490.38,297186,31084,0.1134550072262083,992.4852905273438,371.2699279785156,331.829833984375,354.9962463378906,1360.053588867188,155.2326812744141,213.8786315917969,252.3829956054688,429.7,442.4,429.7,438.0,0.0148890216442259,431.775,-5.69999999999998,0.0,5.833333333333238,2.221707937977313,-2.40000000000003,87218.48828774778,0.3676536268236849,441.7
2019-07-09,180.71,14.09,2928.23,422.3473,1759.0,2979.6,86.96,30.3,1485.78,295342,30482,0.1437449648816313,985.3665161132812,372.7311706542969,331.8877868652344,355.2374267578125,1360.0537109375,155.6438140869141,213.8747100830078,251.9716033935547,441.0,449.6,438.8,444.3,0.0153230259525123,438.875,-6.40999999999996,13.63636363636422,332.0000000000005,-0.0905592030790103,-0.699999999999988,85814.32097266747,0.3516727275213186,441.3
2019-07-10,184.17,13.03,2915.3,434.1217,1777.0,2993.1,78.19,30.76,1489.11,246040,30156,0.0995369620676073,981.2804565429688,375.7184753417969,331.8852233886719,355.5726318359375,1360.0537109375,155.8475189208984,213.8733673095703,251.3612365722656,445.8,445.8,437.2,441.6,0.0135659799936052,442.75,-2.55999999999994,-23.2558139534883,30.3030303030302,0.5665080444142268,4.5,63075.38309990671,0.1369344765494568,443.8
2019-07-11,183.68,12.93,2917.76,433.601,1816.0,2999.9,177.98,29.86,1496.24,320884,33338,0.1197372767732223,979.139404296875,378.6451110839844,331.8632507324219,355.9184875488281,1360.053833007812,155.9286193847656,213.8733520507812,250.7827453613281,447.9,462.2,447.2,454.3,0.039405539292952,442.65,2.310000000000059,1957.142857142895,4.16666666666642,4.010815682739977,4.099999999999966,48182.64539437407,0.263011004877443,461.6
2019-07-12,184.36,12.39,2930.55,434.6324,1865.0,3013.8,175.16,30.39,1491.69,246716,31092,0.1223121144337277,969.1484375,380.6705017089844,331.8403930664062,356.2395935058594,1360.053833007812,155.9439086914062,213.8739166259766,250.3287353515625,459.8,462.0,454.1,458.2,0.0197631977210006,458.15,6.060000000000059,-28.0701754385969,92.68292682926932,-0.736568457538999,-1.80000000000001,33375.64391588568,0.3000174598353781,458.2
2019-07-15,183.08,12.68,2942.19,430.927,1928.0,3014.3,171.43,30.83,1506.49,215574,29374,0.1175108219939783,962.9496459960938,382.3170471191406,331.8229064941406,356.5108032226562,1360.053833007812,155.9286956787109,213.8746337890625,250.0190582275391,455.7,457.6,451.0,454.9,0.0057979994688855,458.125,8.329999999999984,-25.5319148936168,88.57142857142922,-0.807507638585769,-2.5,42368.4278820916,0.311110369160791,454.5
2019-07-16,180.08,12.86,2937.62,423.0175,2011.0,3004.0,160.2,32.06,1506.47,265858,27498,0.1143155710121838,959.2136840820312,383.6102905273438,331.8115539550781,356.7234802246094,1360.053833007812,155.9033813476562,213.8753967285156,249.8294982910156,456.0,460.4,449.1,454.1,-0.00515486628188754,454.4,9.649999999999975,-63.7681159420288,351.9999999999982,-0.638063806380628,1.5,38991.4616140508,0.3207719994430825,451.6
2019-07-17,179.42,13.97,2931.69,419.886,2064.0,2984.4,132.08,34.94,1505.42,259566,26012,0.1328857845764629,957.1300659179688,384.4538269042969,331.8051147460938,356.8809509277344,1360.053833007812,155.8782958984375,213.8759765625,249.7281799316406,454.1,455.8,431.2,445.4,-0.0358516422792979,453.175,7.279999999999973,-78.1659388646288,392.0000000000005,-3.41009743135518,2.5,38329.86755521075,0.4238774331588117,436.2
2019-07-18,177.45,13.53,2901.18,412.5975,2130.0,2995.1,103.98,33.07,1504.41,241640,23120,0.1427334385395173,956.0806884765624,384.9560546875,331.802001953125,356.9915466308594,1360.053833007812,155.8578796386719,213.8764190673828,249.6844329833984,439.1,441.8,428.8,435.0,-0.0351860152398027,439.85,1.050000000000011,-83.495145631068,664.7058823529462,-1.30674002751031,2.900000000000034,19516.38278985112,0.1886900410340949,430.5
2019-07-19,178.59,14.45,2924.2,415.9167,2170.0,2976.6,105.11,34.84,1513.8,114216,13994,0.1289075532343789,958.7080688476562,385.2211303710938,331.8008422851562,357.0655212402344,1360.053833007812,155.8432006835938,213.8766784667969,249.6736145019531,431.7,432.9,413.1,422.3,-0.0314731432209941,432.9,-4.79000000000007,-31.1827956989248,54.6875000000002,-1.068524970964,1.199999999999989,61936.61838686382,0.1827615718272737,425.9
2019-07-22,178.55,13.53,2886.97,416.8621,2191.0,2985.0,131.78,33.63,1493.49,289556,49196,0.1207699628378904,960.7802734375,385.3388366699219,331.8007202148438,357.11279296875,1360.053833007812,155.8336334228516,213.8768768310547,249.6786346435547,429.7,436.8,424.3,429.3,-0.00247831474597283,424.45,-8.05000000000001,92.59259259259298,20.19230769230796,2.066212725992012,3.800000000000011,69212.45937835179,0.3129613150471544,434.7
2019-07-23,179.04,12.61,2899.94,419.7421,2165.0,3005.5,137.07,32.25,1489.82,219738,50154,0.1879380246591624,962.27783203125,385.3749694824219,331.8009948730469,357.1417541503906,1360.053833007812,155.8279418945312,213.8769378662109,249.6889343261719,434.0,437.9,430.6,433.8,0.009195508525484,432.625,-10.56,82.35294117647148,17.74193548387045,0.4830917874396157,-0.699999999999988,66970.03483051204,0.328381904662687,436.8
2019-07-24,178.22,12.07,2923.28,417.7164,2014.0,3019.6,88.37,32.86,1483.3,229532,44556,0.1480359642639316,963.3103637695312,385.37255859375,331.8013305664062,357.1587219238281,1360.053833007812,155.8249359130859,213.8769836425781,249.6989440917969,433.8,442.9,432.1,436.7,0.0157258808337944,435.525,-9.37,394.1176470588255,28.57142857142837,0.8470695970695941,-3.0,64385.27167605956,0.2219335958644225,440.5
2019-07-25,177.88,12.74,2937.36,417.4553,1947.0,3003.7,116.47,31.95,1485.92,304744,42984,0.1234184514999198,963.9395751953124,385.3569641113281,331.8016662597656,357.1683044433594,1360.053833007812,155.8235473632812,213.8770141601562,249.7063598632812,441.4,446.7,433.1,441.4,0.0112462703695203,439.0,-5.25,-9.63855421686697,81.33333333333287,0.0227014755959098,0.8999999999999773,75221.20817429082,0.1810917736319658,440.6
2019-07-26,177.16,12.16,2944.54,416.6889,1937.0,3025.9,156.12,32.29,1490.86,221622,38304,0.0978170176048351,979.7549438476562,385.3411254882812,331.8019104003906,357.1733703613281,1360.053833007812,155.8230438232422,213.8770141601562,249.7108459472656,444.5,445.3,438.8,442.5,0.0110160233066279,440.25,-0.190000000000054,-5.26315789473705,20.37037037037088,0.8170676350431227,3.899999999999977,40790.5070181776,0.1190399957001688,444.2
2019-07-29,177.8,12.83,2941.01,418.5183,1922.0,3021.0,111.8,31.63,1485.71,215918,37360,0.158234363686467,992.953125,385.3301086425781,331.802001953125,357.1758728027344,1360.053833007812,155.8229522705078,213.8769836425781,249.7128448486328,445.3,445.3,438.2,441.5,-0.00240766819606609,443.125,2.240000000000066,-85.9154929577465,610.0000000000023,-1.12561909049977,1.100000000000023,37467.78559242588,0.1298354201068736,439.2
2019-07-30,178.34,13.94,2952.34,421.6489,1899.0,3013.2,187.94,30.07,1494.32,226612,35642,0.1493640009183262,1002.08642578125,385.3248291015625,331.8020935058594,357.1769409179688,1360.053833007812,155.822998046875,213.8769836425781,249.713134765625,441.0,445.0,436.2,440.8,0.0053880286154125,440.475,4.449999999999989,64.58333333333366,11.3924050632908,1.115664845173048,1.800000000000011,36734.86924980129,0.1449971346265818,444.1
2019-07-31,178.53,16.12,2932.51,422.4391,1868.0,2980.4,106.55,30.77,1493.66,203216,31578,0.136198443781568,1007.944580078125,385.3241577148438,331.8021545410156,357.1773376464844,1344.629272460938,155.8230438232422,213.8769683837891,249.7124481201172,443.7,449.7,440.3,444.3,0.0079024610521562,442.35,4.6099999999999,79.41176470588255,54.0983606557382,0.517901373564511,-0.400000000000034,40268.57408451405,0.1394764629978332,446.4
2019-08-01,172.8,17.87,2908.77,403.1679,1812.0,2953.6,180.22,36.43,1480.58,243008,30250,0.1021464840619708,1011.353210449219,390.7397155761719,280.0591735839844,382.6154479980469,1332.185546875,151.3788757324219,248.8954925537109,266.1948547363281,447.7,448.7,438.1,444.6,-0.00103753157704807,445.7,3.829999999999984,-50.0000000000003,120.8333333333347,-0.78405017921147,1.300000000000011,14599.23454157771,0.1588797130557033,442.9
2019-08-02,173.35,17.61,2867.84,407.6653,1788.0,2932.1,163.5,35.56,1471.06,329664,32756,0.117653201329003,1018.884216308594,394.7203979492188,234.6849365234375,394.6290893554688,1322.71826171875,147.7406311035156,272.5811157226562,279.7482604980469,440.9,442.8,416.4,431.5,-0.0268059972739664,443.15,0.4199999999999591,-51.0204081632653,120.0000000000003,-3.27387672160758,-2.0,50232.16185672279,0.2732931474281581,428.4
2019-08-05,171.49,24.59,2821.5,401.8987,1774.0,2844.7,124.52,37.04,1461.19,294686,31020,0.0867098578465113,1023.716491699219,397.0750732421875,204.4072113037109,403.373291015625,1315.888427734375,144.9693908691406,287.3154907226562,287.5079956054688,430.4,437.8,429.0,433.4,-0.0135775469291052,429.0,-0.64999999999992,185.7142857142904,120.0000000000003,1.073762838468717,2.0,51678.13134392531,0.2962825808371867,433.0
2019-08-06,170.54,20.17,2777.56,397.5225,1734.0,2881.8,145.96,36.43,1463.2,261790,30482,0.106301252350182,1026.66943359375,398.7033081054688,183.2667236328125,408.7311706542969,1311.074829101562,143.3062591552734,294.9208984375,291.4109191894531,432.3,433.2,399.6,429.5,-0.013157894736842,433.2,-2.74000000000006,-5.50458715596333,8.737864077669872,-0.577367205542722,-0.699999999999988,48381.45464121552,0.2692557761303929,430.5
2019-08-07,167.89,19.49,2768.68,387.4656,1712.0,2884.0,149.37,38.1,1453.55,216468,33308,0.0887897759391828,1028.225463867188,399.7335510253906,174.3073272705078,412.2169494628906,1307.520141601562,142.3331298828125,298.6060485839844,292.8521423339844,427.3,428.4,417.4,423.7,-0.0271136078740886,423.45,-6.06000000000005,-82.8282828282824,547.0588235293944,-2.64808362369337,-3.19999999999998,44235.15227960671,0.2796524491411186,419.1
2019-08-08,170.32,16.91,2794.55,394.2452,1720.0,2938.1,106.55,35.98,1458.65,390538,31434,0.1247989903184253,1028.914672851562,400.1661682128906,169.642333984375,414.36572265625,1305.283569335938,141.7780609130859,300.6558227539062,293.0481872558594,412.2,415.0,401.5,408.1,-0.0268298423158389,421.0,-9.22999999999996,12.14953271028049,12.5,-1.33619661178716,-6.90000000000003,66207.10799604522,0.276469301690822,413.5
2019-08-09,172.09,17.97,2774.75,399.7301,1748.0,2918.7,132.2,35.14,1450.58,217562,31490,0.0900448341602331,1017.91357421875,400.1584167480469,166.5551300048828,415.5671997070312,1303.94775390625,141.5049133300781,301.6162109375,292.7256164550781,410.7,413.0,405.9,409.7,-0.0224351373144239,410.875,-9.27000000000003,31.24999999999993,12.69841269841286,-0.314389359129385,-2.80000000000001,71813.79571642203,0.2190362803868144,412.2
2019-08-12,170.62,21.09,2814.99,397.1536,1774.0,2883.8,138.41,34.43,1457.49,235946,28580,0.0835725095203713,1010.411560058594,399.9428100585938,164.1665802001953,416.37451171875,1303.193603515625,141.3932952880859,301.9668884277344,292.1661682128906,415.6,423.3,413.7,419.2,-0.00176762851137017,410.825,-10.16,121.0526315789428,128.5714285714297,1.382823871906846,3.400000000000034,72832.84568929045,0.2356294329355912,417.9
